Year;Quarter;Month;Hour;Category;Sales;Cost
2007;Q2 2007;Jun 2007;17:00;dvd/video;1136439.8500000052;542171.4000000029
2007;Q2 2007;Jun 2007;14:00;dvd/video;1151244.4099999988;547415.2999999995
2007;Q2 2007;Apr 2007;14:00;dvd/video;1133063.6900000118;555303.6099999985
2007;Q1 2007;Mar 2007;11:00;dvd/video;806866.2100000374;391479.51999999763
2007;Q2 2007;Apr 2007;17:00;dvd/video;954395.5000000458;467300.1299999959
2007;Q2 2007;Apr 2007;11:00;dvd/video;675572.8100000297;331503.9799999977
2007;Q3 2007;Aug 2007;18:00;dvd/video;1276721.7999999442;593338.0299999969
2007;Q2 2007;Jun 2007;19:00;dvd/video;770483.9000000282;366057.19000000163
2007;Q2 2007;Apr 2007;16:00;dvd/video;1036385.9100000522;513011.57999999385
2007;Q2 2007;Apr 2007;20:00;dvd/video;259375.16999999707;128108.3499999999
2007;Q2 2007;May 2007;20:00;dvd/video;257268.6799999975;126785.70000000011
2007;Q2 2007;Apr 2007;21:00;dvd/video;76208.34999999985;38786.51000000003
2007;Q4 2007;Oct 2007;18:00;dvd/video;1199956.8799999992;566851.4200000056
2007;Q2 2007;May 2007;12:00;dvd/video;732854.4700000309;353103.71999999456
2007;Q2 2007;May 2007;13:00;dvd/video;892308.910000038;432777.4699999937
2007;Q2 2007;Apr 2007;10:00;dvd/video;373523.41000000865;181459.78999999995
2007;Q2 2007;Jun 2007;21:00;dvd/video;136378.55999999912;67100.35000000012
2007;Q1 2007;Mar 2007;20:00;dvd/video;328188.19000000384;160888.77000000034
2008;Q1 2008;Mar 2008;14:00;dvd/video;1486549.0399998957;713227.0499999998
2007;Q3 2007;Jul 2007;13:00;dvd/video;1653272.0599998422;755499.440000003
2007;Q3 2007;Jul 2007;15:00;dvd/video;1944390.6699997839;895407.2600000042
2007;Q2 2007;Jun 2007;12:00;dvd/video;907503.1400000344;417676.4899999984
2007;Q2 2007;Jun 2007;18:00;dvd/video;955538.9000000361;458513.269999999
2007;Q2 2007;May 2007;15:00;dvd/video;1053974.1400000458;517549.22999999044
2007;Q3 2007;Aug 2007;16:00;dvd/video;1778324.3399997738;822069.7899999864
2008;Q1 2008;Jan 2008;17:00;pop/rock;823570.7200000726;422347.21000001486
2007;Q4 2007;Oct 2007;09:00;pop/rock;98099.01999999933;52348.70999999974
2007;Q4 2007;Oct 2007;12:00;pop/rock;984085.2000001001;521534.64999999286
2007;Q4 2007;Oct 2007;17:00;pop/rock;941672.7000000936;503670.36999999324
2007;Q4 2007;Oct 2007;11:00;pop/rock;793529.0800000693;425709.21000000794
2007;Q4 2007;Oct 2007;13:00;pop/rock;1107334.0900000797;593860.9799999781
2007;Q3 2007;Sep 2007;13:00;pop/rock;736207.43000007;387197.3999999921
2007;Q4 2007;Oct 2007;21:00;pop/rock;38539.37000000019;20876.760000000002
2007;Q3 2007;Sep 2007;14:00;pop/rock;795256.3200000824;418962.1999999932
2007;Q3 2007;Sep 2007;09:00;pop/rock;71213.52000000028;37225.88999999989
2007;Q4 2007;Oct 2007;19:00;pop/rock;557307.9200000338;298265.2300000028
2007;Q3 2007;Sep 2007;17:00;pop/rock;651228.0700000518;342541.7799999981
2007;Q3 2007;Jul 2007;19:00;pop/rock;607238.9300000413;324714.4100000007
2007;Q3 2007;Sep 2007;19:00;pop/rock;383297.4000000087;200676.47000000338
2007;Q4 2007;Oct 2007;18:00;pop/rock;747571.7000000613;398304.3300000072
2007;Q4 2007;Oct 2007;15:00;pop/rock;1123609.770000072;600661.7299999808
2007;Q4 2007;Nov 2007;13:00;pop/rock;1211124.650000012;636261.2399999673
2007;Q4 2007;Nov 2007;12:00;pop/rock;1094695.1200000788;576926.6499999784
2007;Q4 2007;Nov 2007;16:00;pop/rock;1166807.3100000378;613765.1799999705
2007;Q4 2007;Nov 2007;14:00;pop/rock;1261201.639999981;663501.5999999704
2007;Q4 2007;Nov 2007;17:00;pop/rock;1023797.1200001034;538668.4599999877
2008;Q1 2008;Jan 2008;19:00;pop/rock;490996.4900000244;253643.95000001017
2008;Q1 2008;Jan 2008;18:00;pop/rock;656614.4800000489;336873.3200000118
2007;Q4 2007;Dec 2007;16:00;pop/rock;3236987.009998853;1696171.7399999017
2007;Q4 2007;Dec 2007;13:00;pop/rock;3489796.2799987956;1743535.9399998882
2007;Q4 2007;Dec 2007;12:00;pop/rock;3147866.8599989084;1645777.2999999244
2008;Q1 2008;Feb 2008;15:00;pop/rock;874833.9600000824;464551.4499999991
2008;Q1 2008;Jan 2008;16:00;pop/rock;973881.700000095;501708.1000000172
2008;Q2 2008;Apr 2008;20:00;pop/rock;14138.669999999978;7796.660000000006
2008;Q1 2008;Jan 2008;11:00;pop/rock;647740.2300000483;335131.0600000115
2008;Q2 2008;Apr 2008;15:00;pop/rock;96667.76999999932;51031.820000000094
2008;Q1 2008;Jan 2008;15:00;pop/rock;1041263.9000001067;535554.3800000132
2008;Q1 2008;Jan 2008;13:00;pop/rock;979512.6000000964;501946.2400000167
2007;Q3 2007;Sep 2007;11:00;pop/rock;531177.9000000318;278810.71999999904
2007;Q3 2007;Sep 2007;20:00;pop/rock;124528.57999999826;66742.27999999984
2008;Q1 2008;Mar 2008;14:00;pop/rock;715032.170000054;355636.310000003
2008;Q1 2008;Feb 2008;17:00;pop/rock;698343.8000000551;368988.7300000018
2007;Q3 2007;Sep 2007;18:00;pop/rock;485885.910000025;254018.28000000192
2008;Q1 2008;Feb 2008;13:00;pop/rock;815714.510000073;431569.359999999
2007;Q3 2007;Jul 2007;11:00;pop/rock;838367.8400000766;450469.11999999353
2007;Q3 2007;Sep 2007;10:00;pop/rock;332859.77000000223;175389.95000000356
2007;Q4 2007;Nov 2007;18:00;pop/rock;804357.3100000703;423228.9600000043
2007;Q4 2007;Nov 2007;10:00;pop/rock;513367.2800000289;267195.9400000038
2007;Q3 2007;Sep 2007;22:00;pop/rock;21510.95000000001;11570.72000000001
2007;Q1 2007;Jan 2007;15:00;pop/rock;1295966.1599999669;762900.9799999982
2007;Q4 2007;Nov 2007;15:00;pop/rock;1207176.5800000178;636678.7599999711
2007;Q4 2007;Oct 2007;16:00;pop/rock;1040506.8700001114;557033.7399999822
2007;Q4 2007;Dec 2007;11:00;pop/rock;2648848.089999187;1385204.119999916
2007;Q4 2007;Dec 2007;18:00;pop/rock;2080517.7499995194;1089158.6399999154
2007;Q4 2007;Dec 2007;20:00;pop/rock;807887.6700000706;422250.7300000042
2007;Q3 2007;Sep 2007;08:00;pop/rock;6936.319999999995;3609.29
2007;Q4 2007;Dec 2007;15:00;pop/rock;3630698.58999865;1879318.579999932
2007;Q4 2007;Nov 2007;20:00;pop/rock;193420.19999999605;101680.78999999935
2007;Q4 2007;Oct 2007;22:00;pop/rock;26365.890000000054;14083.800000000012
2008;Q1 2008;Feb 2008;12:00;pop/rock;737059.6400000616;391089.7899999974
2008;Q1 2008;Jan 2008;20:00;pop/rock;142730.0099999978;73099.34999999995
2008;Q1 2008;Jan 2008;10:00;pop/rock;375270.18000000936;194006.5800000055
2007;Q4 2007;Nov 2007;09:00;pop/rock;110438.85999999882;57757.149999999805
2007;Q3 2007;Sep 2007;23:00;pop/rock;5904.869999999998;3227.5100000000007
2007;Q4 2007;Oct 2007;20:00;pop/rock;160221.56999999727;85555.05999999974
2007;Q2 2007;May 2007;17:00;pop/rock;604799.6800000438;345224.2200000055
2007;Q4 2007;Nov 2007;21:00;pop/rock;44094.58000000021;22987.880000000063
2007;Q3 2007;Jul 2007;16:00;pop/rock;1207495.670000022;651744.0599999877
2008;Q1 2008;Mar 2008;15:00;pop/rock;630746.0300000467;331623.41000000475
2008;Q1 2008;Mar 2008;16:00;pop/rock;602002.1600000414;318672.85000000894
2007;Q3 2007;Jul 2007;13:00;pop/rock;1315904.7499999634;705412.4899999795
2007;Q3 2007;Sep 2007;21:00;pop/rock;31511.150000000118;16530.670000000002
2007;Q4 2007;Nov 2007;18:00;dvd/video;1507012.869999881;726274.8599999968
2008;Q1 2008;Jan 2008;18:00;dvd/video;1595992.049999822;756545.2799999934
2008;Q1 2008;Jan 2008;12:00;dvd/video;1424669.3999998902;675726.5399999939
2008;Q1 2008;Jan 2008;19:00;dvd/video;1238223.659999979;584701.6599999964
2008;Q1 2008;Jan 2008;17:00;dvd/video;2188223.709999667;1033650.2299999853
2007;Q4 2007;Dec 2007;16:00;dvd/video;6265560.610002954;3012873.169999952
2007;Q4 2007;Dec 2007;15:00;dvd/video;6709453.320003527;3218275.5199999516
2007;Q4 2007;Dec 2007;11:00;dvd/video;3877157.829999107;1873720.4199999815
2007;Q4 2007;Dec 2007;17:00;dvd/video;5431235.090001299;2609496.040000032
2008;Q1 2008;Mar 2008;13:00;dvd/video;1422200.4099999187;679134.4199999989
2008;Q1 2008;Mar 2008;10:00;dvd/video;501867.2900000185;240968.7900000015
2007;Q4 2007;Dec 2007;19:00;dvd/video;2893747.5599994385;1393999.1700000002
2008;Q1 2008;Jan 2008;14:00;dvd/video;2159711.489999669;1022082.9299999867
2008;Q1 2008;Jan 2008;13:00;dvd/video;1861377.8699997459;873860.8499999867
2008;Q1 2008;Jan 2008;16:00;dvd/video;2369481.559999624;1119085.6099999682
2007;Q4 2007;Dec 2007;18:00;dvd/video;4079954.149999119;1967781.5800000012
2007;Q4 2007;Dec 2007;20:00;dvd/video;1538091.5799998243;740258.8699999889
2007;Q4 2007;Dec 2007;14:00;dvd/video;6580816.740003318;3157340.5299999686
2007;Q4 2007;Nov 2007;14:00;dvd/video;2111477.96999972;1022009.1900000093
2007;Q4 2007;Nov 2007;13:00;dvd/video;1876844.8399997726;909218.6300000038
2007;Q4 2007;Nov 2007;15:00;dvd/video;2219235.149999704;1075396.0500000077
2007;Q4 2007;Dec 2007;10:00;dvd/video;2160301.159999592;1044900.7499999824
2007;Q4 2007;Nov 2007;17:00;dvd/video;2062156.0299997425;998306.4000000085
2007;Q4 2007;Nov 2007;11:00;dvd/video;1229297.319999981;596344.9499999981
2007;Q4 2007;Nov 2007;16:00;dvd/video;2167815.479999707;1056987.1600000032
2007;Q4 2007;Nov 2007;21:00;dvd/video;142734.51999999912;69171.77999999994
2007;Q4 2007;Dec 2007;13:00;dvd/video;5632109.71000178;2709709.520000033
2007;Q4 2007;Dec 2007;22:00;dvd/video;186877.68999999802;90112.02999999998
2007;Q4 2007;Nov 2007;19:00;dvd/video;1245320.2499999711;601391.5499999996
2008;Q1 2008;Mar 2008;17:00;dvd/video;1331074.159999951;638952.7100000065
2007;Q4 2007;Dec 2007;12:00;dvd/video;5076811.51000077;2445167.9700000403
2008;Q1 2008;Feb 2008;13:00;dvd/video;1483661.2299998603;712448.2000000078
2008;Q1 2008;Feb 2008;16:00;dvd/video;1704080.8899997757;824119.62
2008;Q1 2008;Feb 2008;14:00;dvd/video;1662944.6499997906;804903.3800000037
2008;Q2 2008;Apr 2008;14:00;dvd/video;226713.689999997;108721.13000000015
2008;Q2 2008;Apr 2008;13:00;dvd/video;202390.58999999776;98339.4600000002
2008;Q1 2008;Jan 2008;15:00;dvd/video;2423395.9699996025;1148733.5799999614
2008;Q1 2008;Feb 2008;11:00;dvd/video;902967.4200000501;436108.83000000846
2008;Q1 2008;Jan 2008;11:00;dvd/video;1031564.170000055;489463.48000000307
2008;Q2 2008;Apr 2008;16:00;dvd/video;254905.05999999674;126772.31000000007
2008;Q1 2008;Feb 2008;19:00;dvd/video;915204.210000049;436579.820000007
2008;Q1 2008;Feb 2008;18:00;dvd/video;1235720.239999978;594714.6600000068
2008;Q1 2008;Feb 2008;17:00;dvd/video;1624692.9699998125;784102.7000000065
2008;Q1 2008;Jan 2008;09:00;dvd/video;104055.25999999927;49455.259999999944
2008;Q1 2008;Mar 2008;15:00;dvd/video;1532216.1499998835;742507.9699999996
2008;Q1 2008;Mar 2008;12:00;dvd/video;1209597.2100000102;581155.2700000077
2008;Q1 2008;Mar 2008;11:00;dvd/video;888979.9100000447;426475.59000000486
2008;Q1 2008;Feb 2008;20:00;dvd/video;302368.19000000093;145070.33000000002
2008;Q2 2008;Apr 2008;15:00;dvd/video;254931.37999999675;123450.65000000007
2008;Q2 2008;Apr 2008;17:00;dvd/video;209822.8099999976;103307.66000000009
2008;Q2 2008;Apr 2008;12:00;dvd/video;172032.78999999812;83723.48
2007;Q4 2007;Oct 2007;17:00;dvd/video;1596633.6899998444;757636.5800000058
2008;Q1 2008;Mar 2008;16:00;dvd/video;1462797.1499999051;703376.6399999969
2007;Q4 2007;Nov 2007;20:00;dvd/video;470282.98000001285;228590.6000000004
2007;Q4 2007;Oct 2007;15:00;dvd/video;1660297.6999998302;787338.6000000067
2007;Q4 2007;Oct 2007;16:00;dvd/video;1724258.8099998038;816971.1900000105
2007;Q4 2007;Oct 2007;13:00;dvd/video;1421956.429999903;673609.1200000034
2008;Q1 2008;Mar 2008;19:00;dvd/video;722157.8900000321;345066.0900000014
2007;Q4 2007;Dec 2007;21:00;dvd/video;662705.4100000297;326559.4600000017
2007;Q4 2007;Nov 2007;10:00;dvd/video;651740.6200000267;309053.9100000001
2008;Q2 2008;Apr 2008;19:00;dvd/video;143421.82999999865;71065.19999999997
2007;Q4 2007;Oct 2007;10:00;dvd/video;484986.3400000166;229776.70999999865
2007;Q4 2007;Oct 2007;12:00;dvd/video;1158328.0500000168;548713.6700000042
2007;Q4 2007;Oct 2007;20:00;dvd/video;313978.7300000012;148076.00999999978
2007;Q4 2007;Oct 2007;19:00;dvd/video;949736.6500000414;450669.9799999997
2008;Q1 2008;Feb 2008;10:00;dvd/video;495092.3100000207;240781.46000000296
2008;Q1 2008;Jan 2008;20:00;dvd/video;427116.3000000118;200816.2700000008
2007;Q4 2007;Oct 2007;14:00;dvd/video;1602727.6699998428;756480.100000005
2008;Q1 2008;Mar 2008;18:00;dvd/video;918735.1600000437;439683.2400000033
2007;Q1 2007;Jan 2007;19:00;pop/rock;639441.0400000497;384354.41000000236
2006;Q4 2006;Dec 2006;21:00;pop/rock;466758.09000002017;242930.40000000113
2007;Q3 2007;Aug 2007;11:00;pop/rock;582980.2100000394;306215.6200000007
2007;Q3 2007;Aug 2007;19:00;pop/rock;416429.09000001405;220136.0600000014
2007;Q2 2007;Jun 2007;11:00;pop/rock;748110.850000061;397591.899999995
2007;Q3 2007;Jul 2007;14:00;pop/rock;1373293.2099999278;739712.9499999767
2007;Q2 2007;Jun 2007;12:00;pop/rock;928025.1600000871;496856.15999999514
2007;Q2 2007;Jun 2007;14:00;pop/rock;1054952.230000103;575113.3499999956
2007;Q2 2007;Jun 2007;17:00;pop/rock;858731.2100000778;472200.19999999536
2007;Q2 2007;Jun 2007;19:00;pop/rock;571523.3100000357;313688.630000004
2007;Q2 2007;May 2007;16:00;pop/rock;670847.3800000539;379159.930000006
2007;Q2 2007;Apr 2007;16:00;pop/rock;571618.4900000383;308830.4800000032
2007;Q2 2007;Apr 2007;15:00;pop/rock;641113.0800000493;349526.33000000234
2007;Q2 2007;May 2007;18:00;pop/rock;512348.4000000306;288458.640000005
2007;Q3 2007;Jul 2007;12:00;pop/rock;1097565.7200000812;587679.4999999847
2007;Q2 2007;May 2007;15:00;pop/rock;716299.0700000593;401471.4600000062
2007;Q1 2007;Mar 2007;23:00;pop/rock;2798.9500000000007;1887.55
2007;Q4 2007;Nov 2007;11:00;pop/rock;915377.2500000868;478633.06
2007;Q4 2007;Dec 2007;19:00;pop/rock;1532527.0999998315;799553.4699999524
2008;Q1 2008;Mar 2008;12:00;pop/rock;651162.3100000499;344676.24000000197
2007;Q2 2007;Jun 2007;10:00;pop/rock;474705.8800000212;255401.9800000042
2007;Q1 2007;Mar 2007;19:00;pop/rock;500771.23000002746;272846.5900000046
2007;Q2 2007;May 2007;10:00;pop/rock;299174.4699999988;166384.66000000102
2007;Q2 2007;Jun 2007;16:00;pop/rock;964211.1800000918;528636.9999999966
2007;Q2 2007;Jun 2007;13:00;pop/rock;1004771.280000098;546750.150000001
2007;Q3 2007;Aug 2007;12:00;pop/rock;713887.9000000646;376420.8700000052
2007;Q3 2007;Aug 2007;18:00;pop/rock;535030.9500000343;281943.61000000115
2007;Q3 2007;Aug 2007;14:00;pop/rock;848946.1600000908;441915.4600000019
2007;Q3 2007;Aug 2007;15:00;pop/rock;857128.3000000917;451103.8900000014
2007;Q2 2007;Jun 2007;18:00;pop/rock;689144.3000000525;377241.6999999962
2006;Q4 2006;Dec 2006;08:00;pop/rock;12782.669999999991;5104.789999999999
2006;Q4 2006;Dec 2006;09:00;pop/rock;359835.88000000693;188731.49000000022
2007;Q1 2007;Jan 2007;20:00;pop/rock;198942.6299999957;127096.16000000015
2007;Q1 2007;Jan 2007;21:00;pop/rock;41651.43000000019;25824.09999999999
2008;Q1 2008;Feb 2008;18:00;pop/rock;540788.0500000325;287546.8300000046
2007;Q3 2007;Jul 2007;10:00;pop/rock;485173.93000002374;260410.13000000405
2007;Q3 2007;Jul 2007;20:00;pop/rock;211995.29999999504;112304.11999999947
2007;Q1 2007;Feb 2007;11:00;pop/rock;634777.9500000479;353189.44999999483
2007;Q2 2007;Jun 2007;20:00;pop/rock;220438.52999999517;120363.41999999998
2007;Q1 2007;Feb 2007;18:00;pop/rock;672471.3400000525;376970.21999999764
2007;Q1 2007;Mar 2007;21:00;pop/rock;39728.50000000017;21482.250000000007
2007;Q2 2007;May 2007;19:00;pop/rock;408439.35000001517;233513.4700000037
2007;Q1 2007;Feb 2007;17:00;pop/rock;853600.2900000791;476516.619999996
2007;Q2 2007;Apr 2007;21:00;pop/rock;23974.74000000004;13555.080000000002
2007;Q3 2007;Aug 2007;09:00;pop/rock;75636.56000000011;39904.70999999992
2007;Q1 2007;Jan 2007;16:00;dance;46545.22000000026;33360.75000000003
2007;Q3 2007;Sep 2007;13:00;skandinavisk;217711.68999999503;117058.93999999996
2006;Q3 2006;Jul 2006;09:00;games;23403.450000000015;12159.619999999997
2007;Q3 2007;Sep 2007;14:00;dvd/video;1517457.9799998414;705094.4500000097
2007;Q1 2007;Feb 2007;19:00;dvd/video;853669.3600000337;408715.1900000009
2007;Q1 2007;Jan 2007;11:00;dvd/video;1013023.230000047;469642.58000000304
2007;Q1 2007;Feb 2007;16:00;dvd/video;1655632.0599998257;792959.3199999973
2007;Q2 2007;Jun 2007;20:00;dvd/video;334416.51000000426;161301.37000000052
2007;Q1 2007;Feb 2007;11:00;dvd/video;759921.4700000348;363847.03000000067
2007;Q1 2007;Feb 2007;15:00;dvd/video;1650748.699999822;788099.8700000015
2007;Q3 2007;Aug 2007;14:00;dvd/video;1737982.6299997917;799658.6299999859
2007;Q1 2007;Jan 2007;15:00;dvd/video;2306044.839999686;1078138.8800000024
2007;Q1 2007;Jan 2007;17:00;dvd/video;2071491.069999753;973383.5399999942
2007;Q1 2007;Jan 2007;12:00;dvd/video;1408256.5399999176;656847.6799999936
2007;Q1 2007;Jan 2007;18:00;dvd/video;1566672.2399998698;735994.8499999978
2007;Q1 2007;Jan 2007;13:00;dvd/video;1858854.0599997814;866800.5600000048
2007;Q1 2007;Jan 2007;14:00;dvd/video;2114516.8999997247;984235.4199999959
2007;Q1 2007;Jan 2007;19:00;dvd/video;1247732.9199999718;586382.5499999915
2007;Q3 2007;Aug 2007;12:00;dvd/video;1224412.0399999619;564353.6999999967
2007;Q3 2007;Jul 2007;10:00;dvd/video;441210.5300000121;204386.24999999988
2006;Q4 2006;Dec 2006;18:00;dvd/video;4441330.309999489;2119641.1299998225
2006;Q4 2006;Dec 2006;12:00;dvd/video;5216760.060000694;2493328.180000072
2006;Q4 2006;Dec 2006;10:00;dvd/video;2127565.839999581;1027378.0199999935
2006;Q4 2006;Nov 2006;11:00;dvd/video;1205288.8499999829;585037.28000001
2006;Q4 2006;Dec 2006;19:00;dvd/video;3355372.1599993207;1595676.4899998475
2006;Q4 2006;Oct 2006;12:00;dvd/video;1124605.280000019;559159.9000000046
2006;Q4 2006;Oct 2006;15:00;dvd/video;1595658.2599998324;793927.7599999774
2006;Q4 2006;Dec 2006;17:00;dvd/video;5695401.5100016035;2708476.53000013
2006;Q4 2006;Dec 2006;13:00;dvd/video;6090851.360002329;2899220.3200002373
2006;Q4 2006;Oct 2006;13:00;dvd/video;1343365.9999999108;666215.8899999862
2006;Q4 2006;Nov 2006;13:00;dvd/video;1854145.249999699;895465.5200000226
2006;Q4 2006;Dec 2006;20:00;dvd/video;1885835.2699997136;895740.2899999947
2006;Q4 2006;Dec 2006;09:00;dvd/video;361524.69000000687;173640.45999999912
2006;Q4 2006;Oct 2006;17:00;dvd/video;1508602.9699998514;753160.2799999806
2006;Q4 2006;Dec 2006;21:00;dvd/video;759641.7200000342;360285.9100000051
2006;Q4 2006;Nov 2006;19:00;dvd/video;1125196.5600000147;547694.6900000079
2006;Q4 2006;Nov 2006;18:00;dvd/video;1499616.809999845;729269.1200000162
2006;Q4 2006;Nov 2006;21:00;dvd/video;112430.75999999908;53215.770000000106
2006;Q4 2006;Dec 2006;22:00;dvd/video;234326.5199999973;108436.38999999948
2006;Q4 2006;Nov 2006;17:00;dvd/video;1932173.4699996884;937035.8900000188
2006;Q4 2006;Nov 2006;10:00;dvd/video;640787.0100000318;313406.46000000415
2006;Q4 2006;Nov 2006;16:00;dvd/video;2081522.4999996503;1008745.0000000094
2006;Q4 2006;Nov 2006;14:00;dvd/video;2041127.8099996615;991091.5700000135
2006;Q4 2006;Nov 2006;09:00;dvd/video;131255.93999999846;64105.97000000008
2006;Q3 2006;Sep 2006;18:00;dvd/video;139968.77999999883;66469.66999999998
2006;Q3 2006;Sep 2006;10:00;dvd/video;49885.44000000012;22984.700000000008
2006;Q3 2006;Sep 2006;12:00;dvd/video;166235.65999999875;76380.99999999984
2006;Q3 2006;Sep 2006;11:00;dvd/video;105639.51999999928;48426.44999999986
2006;Q3 2006;Sep 2006;09:00;dvd/video;10742.119999999994;4968.379999999999
2007;Q1 2007;Jan 2007;21:00;dvd/video;98993.43999999962;46609.61999999997
2006;Q1 2006;Jan 2006;15:00;dvd/video;4028.9000000000005;316.32000000000005
2007;Q1 2007;Jan 2007;10:00;dvd/video;506017.89000001684;236110.35000000012
2007;Q1 2007;Jan 2007;20:00;dvd/video;447535.1100000107;208657.47000000082
2006;Q3 2006;Sep 2006;21:00;dvd/video;20287.02000000002;10252.490000000009
2007;Q2 2007;Jun 2007;10:00;dvd/video;379013.28000000754;174748.34000000043
2007;Q3 2007;Jul 2007;14:00;dvd/video;1847083.0799998052;849878.7000000043
2007;Q3 2007;Sep 2007;13:00;dvd/video;1373776.709999904;641904.9900000143
2007;Q1 2007;Feb 2007;17:00;dvd/video;1495021.1099998679;717228.1999999885
2007;Q2 2007;Jun 2007;13:00;dvd/video;1095102.8900000222;518443.50000000023
2007;Q1 2007;Feb 2007;10:00;dvd/video;392289.08000001;187003.9500000005
2007;Q1 2007;Feb 2007;14:00;dvd/video;1515698.9299998605;723695.6999999938
2007;Q3 2007;Sep 2007;12:00;dvd/video;1118598.4400000188;522459.40999999625
2007;Q1 2007;Mar 2007;09:00;dvd/video;104087.88999999924;51766.670000000035
2007;Q3 2007;Aug 2007;11:00;dvd/video;866542.1300000395;399042.1799999981
2007;Q1 2007;Feb 2007;12:00;dvd/video;1101188.8200000315;526335.0700000019
2007;Q3 2007;Sep 2007;18:00;dvd/video;1132683.0800000129;526020.4999999966
2007;Q1 2007;Mar 2007;20:00;pop/rock;168768.35999999684;92129.78000000023
2008;Q1 2008;Jan 2008;10:00;dvd/video;543380.6200000214;259364.80000000136
2008;Q1 2008;Feb 2008;21:00;dvd/video;67956.14000000014;32916.96999999999
2008;Q1 2008;Mar 2008;20:00;dvd/video;226442.02999999732;108519.06999999986
2007;Q4 2007;Dec 2007;09:00;dvd/video;385933.19000001054;189480.14999999944
2008;Q1 2008;Mar 2008;22:00;dvd/video;16846.519999999993;8267.910000000002
2006;Q4 2006;Oct 2006;21:00;dvd/video;91336.5399999995;45083.54000000005
2006;Q4 2006;Oct 2006;09:00;dvd/video;84755.79999999961;41085.29999999998
2008;Q1 2008;Jan 2008;22:00;dvd/video;40548.08000000007;19728.16999999998
2007;Q3 2007;Aug 2007;15:00;dvd/video;1792871.3299997682;827369.709999985
2007;Q2 2007;May 2007;10:00;dvd/video;297894.7500000007;145795.08000000042
2007;Q3 2007;Aug 2007;02:00;dvd/video;9663.099999999995;4325.38
2007;Q3 2007;Aug 2007;20:00;dvd/video;423717.92000001186;193619.37000000026
2007;Q3 2007;Aug 2007;17:00;dvd/video;1660125.609999804;768957.9599999848
